CustomerID,RecencyScore,FrequencyScore,MonetaryScore,RFM,RFMScore,CustomerSegment
14881,8,2,3,13,4,At Risk
16506,8,4,1,13,4,At Risk
15857,8,2,3,13,4,At Risk
15634,8,2,3,13,4,At Risk
14768,8,4,1,13,4,At Risk
17767,8,2,3,13,4,At Risk
17247,8,2,3,13,4,At Risk
17385,8,2,3,13,4,At Risk
16024,8,2,3,13,4,At Risk
14480,8,2,3,13,4,At Risk
17852,8,4,1,13,4,At Risk
14601,9,2,2,13,4,At Risk
13428,9,2,2,13,4,At Risk
15790,9,2,2,13,4,At Risk
18058,9,2,2,13,4,At Risk
15904,9,2,2,13,4,At Risk
14860,9,2,2,13,4,At Risk
13560,9,2,2,13,4,At Risk
13017,9,2,2,13,4,At Risk
17383,9,2,2,13,4,At Risk
14793,9,2,2,13,4,At Risk
16754,1,4,9,14,4,At Risk
13963,1,7,6,14,4,At Risk
16766,1,6,7,14,4,At Risk
13261,1,6,7,14,4,At Risk
14081,1,6,7,14,4,At Risk
17849,2,7,5,14,4,At Risk
16431,2,6,6,14,4,At Risk
16943,2,6,6,14,4,At Risk
13572,2,4,8,14,4,At Risk
15882,2,7,5,14,4,At Risk
17955,2,7,5,14,4,At Risk
17454,2,7,5,14,4,At Risk
17472,2,6,6,14,4,At Risk
14867,2,6,6,14,4,At Risk
16955,2,7,5,14,4,At Risk
13900,2,6,6,14,4,At Risk
15098,2,6,6,14,4,At Risk
15643,2,6,6,14,4,At Risk
14231,2,6,6,14,4,At Risk
17179,2,6,6,14,4,At Risk
13951,2,6,6,14,4,At Risk
17616,3,6,5,14,4,At Risk
15700,3,5,6,14,4,At Risk
17897,3,6,5,14,4,At Risk
14643,3,5,6,14,4,At Risk
13929,3,5,6,14,4,At Risk
17105,3,5,6,14,4,At Risk
14021,3,6,5,14,4,At Risk
14548,3,5,6,14,4,At Risk
18121,3,5,6,14,4,At Risk
15004,3,4,7,14,4,At Risk
14958,3,6,5,14,4,At Risk
13730,3,5,6,14,4,At Risk
18151,3,5,6,14,4,At Risk
18064,3,5,6,14,4,At Risk
17695,3,5,6,14,4,At Risk
13075,3,4,7,14,4,At Risk
14133,3,6,5,14,4,At Risk
14778,3,5,6,14,4,At Risk
17429,3,6,5,14,4,At Risk
14855,3,5,6,14,4,At Risk
17642,3,5,6,14,4,At Risk
13799,3,5,6,14,4,At Risk
16927,3,6,5,14,4,At Risk
15768,3,6,5,14,4,At Risk
18248,3,5,6,14,4,At Risk
17029,3,5,6,14,4,At Risk
14013,3,6,5,14,4,At Risk
15800,3,5,6,14,4,At Risk
14055,4,4,6,14,4,At Risk
16859,4,5,5,14,4,At Risk
15074,4,4,6,14,4,At Risk
17298,4,5,5,14,4,At Risk
14513,4,6,4,14,4,At Risk
15829,4,5,5,14,4,At Risk
14965,4,5,5,14,4,At Risk
16031,4,5,5,14,4,At Risk
15885,4,6,4,14,4,At Risk
16723,4,5,5,14,4,At Risk
12965,4,4,6,14,5,Loyal Customer
16384,4,5,5,14,5,Loyal Customer
14500,4,6,4,14,5,Loyal Customer
14894,4,4,6,14,5,Loyal Customer
13518,4,4,6,14,5,Loyal Customer
16108,4,4,6,14,5,Loyal Customer
13325,4,4,6,14,5,Loyal Customer
13375,4,4,6,14,5,Loyal Customer
13356,4,4,6,14,5,Loyal Customer
14236,4,5,5,14,5,Loyal Customer
15075,4,4,6,14,5,Loyal Customer
13336,4,4,6,14,5,Loyal Customer
16480,4,4,6,14,5,Loyal Customer
15366,4,5,5,14,5,Loyal Customer
14152,4,5,5,14,5,Loyal Customer
18155,4,6,4,14,5,Loyal Customer
16342,4,7,3,14,5,Loyal Customer
16603,4,5,5,14,5,Loyal Customer
13434,4,5,5,14,5,Loyal Customer
17674,4,5,5,14,5,Loyal Customer
13233,4,5,5,14,5,Loyal Customer
13979,4,4,6,14,5,Loyal Customer
12987,4,5,5,14,5,Loyal Customer
13321,4,5,5,14,5,Loyal Customer
13354,4,4,6,14,5,Loyal Customer
15030,4,5,5,14,5,Loyal Customer
16233,4,6,4,14,5,Loyal Customer
16693,4,5,5,14,5,Loyal Customer
16441,5,5,4,14,5,Loyal Customer
15322,5,4,5,14,5,Loyal Customer
14538,5,5,4,14,5,Loyal Customer
14067,5,5,4,14,5,Loyal Customer
16354,5,5,4,14,5,Loyal Customer
13260,5,4,5,14,5,Loyal Customer
13473,5,5,4,14,5,Loyal Customer
15840,5,5,4,14,5,Loyal Customer
17489,5,5,4,14,5,Loyal Customer
17913,5,5,4,14,5,Loyal Customer
16239,5,5,4,14,5,Loyal Customer
17892,5,6,3,14,5,Loyal Customer
14780,5,5,4,14,5,Loyal Customer
17520,5,4,5,14,5,Loyal Customer
15012,5,5,4,14,5,Loyal Customer
14427,5,5,4,14,5,Loyal Customer
16593,5,6,3,14,5,Loyal Customer
15000,6,3,5,14,5,Loyal Customer
13176,6,3,5,14,5,Loyal Customer
15142,6,3,5,14,5,Loyal Customer
17712,6,3,5,14,5,Loyal Customer
14474,6,3,5,14,5,Loyal Customer
14158,6,3,5,14,5,Loyal Customer
13721,6,3,5,14,5,Loyal Customer
17816,6,7,1,14,5,Loyal Customer
17623,6,3,5,14,5,Loyal Customer
18216,6,3,5,14,5,Loyal Customer
16602,6,3,5,14,5,Loyal Customer
15043,6,3,5,14,5,Loyal Customer
15450,7,3,4,14,5,Loyal Customer
16903,7,3,4,14,5,Loyal Customer
16025,7,3,4,14,5,Loyal Customer
15355,7,4,3,14,5,Loyal Customer
12844,7,4,3,14,5,Loyal Customer
17052,7,3,4,14,5,Loyal Customer
16386,7,4,3,14,5,Loyal Customer
14784,7,4,3,14,5,Loyal Customer
16207,7,3,4,14,5,Loyal Customer
17081,7,4,3,14,5,Loyal Customer
16423,7,3,4,14,5,Loyal Customer
12890,7,3,4,14,5,Loyal Customer
18181,7,3,4,14,5,Loyal Customer
15524,7,3,4,14,5,Loyal Customer
16557,7,4,3,14,5,Loyal Customer
15900,7,3,4,14,5,Loyal Customer
16204,7,3,4,14,5,Loyal Customer
15269,7,3,4,14,5,Loyal Customer
18006,7,3,4,14,5,Loyal Customer
16855,7,4,3,14,5,Loyal Customer
14508,7,4,3,14,5,Loyal Customer
17080,7,4,3,14,5,Loyal Customer
15368,7,3,4,14,5,Loyal Customer
17760,7,4,3,14,5,Loyal Customer
17163,7,4,3,14,5,Loyal Customer
13142,8,3,3,14,5,Loyal Customer
14984,8,4,2,14,5,Loyal Customer
16411,8,4,2,14,5,Loyal Customer
15850,8,4,2,14,5,Loyal Customer
16366,8,3,3,14,5,Loyal Customer
14551,8,4,2,14,5,Loyal Customer
15699,8,3,3,14,5,Loyal Customer
13986,8,3,3,14,5,Loyal Customer
14424,8,3,3,14,5,Loyal Customer
15393,8,4,2,14,5,Loyal Customer
17458,8,3,3,14,5,Loyal Customer
16189,8,4,2,14,5,Loyal Customer
14703,8,3,3,14,5,Loyal Customer
13978,8,4,2,14,5,Loyal Customer
18101,8,4,2,14,5,Loyal Customer
15783,9,2,3,14,5,Loyal Customer
13349,9,2,3,14,5,Loyal Customer
14785,9,4,1,14,5,Loyal Customer
17468,9,4,1,14,5,Loyal Customer
16852,9,4,1,14,5,Loyal Customer
16956,9,2,3,14,5,Loyal Customer
17636,9,2,3,14,5,Loyal Customer
14865,9,4,1,14,5,Loyal Customer
15097,9,2,3,14,5,Loyal Customer
14578,10,2,2,14,5,Loyal Customer
14204,10,2,2,14,5,Loyal Customer
14087,10,2,2,14,5,Loyal Customer
16971,10,2,2,14,5,Loyal Customer
13436,10,2,2,14,5,Loyal Customer
14569,10,2,2,14,5,Loyal Customer
13819,1,7,7,15,5,Loyal Customer
15057,1,6,8,15,5,Loyal Customer
16980,2,6,7,15,5,Loyal Customer
14256,2,6,7,15,5,Loyal Customer
17277,2,6,7,15,5,Loyal Customer
17597,2,4,9,15,5,Loyal Customer
16306,2,8,5,15,5,Loyal Customer
14920,2,6,7,15,5,Loyal Customer
12857,2,6,7,15,5,Loyal Customer
14195,2,6,7,15,5,Loyal Customer
14817,2,6,7,15,5,Loyal Customer
13135,2,4,9,15,5,Loyal Customer
13476,2,6,7,15,5,Loyal Customer
15574,2,7,6,15,5,Loyal Customer
18062,3,6,6,15,5,Loyal Customer
15535,3,7,5,15,5,Loyal Customer
17704,3,5,7,15,5,Loyal Customer
17980,3,6,6,15,5,Loyal Customer
14803,3,6,6,15,5,Loyal Customer
16146,3,6,6,15,5,Loyal Customer
17341,3,6,6,15,5,Loyal Customer
14459,3,4,8,15,5,Loyal Customer
13564,3,6,6,15,5,Loyal Customer
16654,3,7,5,15,5,Loyal Customer
17312,3,6,6,15,5,Loyal Customer
14692,3,7,5,15,5,Loyal Customer
12942,3,6,6,15,5,Loyal Customer
17553,3,4,8,15,5,Loyal Customer
14127,3,6,6,15,5,Loyal Customer
13280,3,6,6,15,5,Loyal Customer
17994,3,7,5,15,5,Loyal Customer
16902,3,4,8,15,5,Loyal Customer
15624,3,7,5,15,5,Loyal Customer
17048,3,6,6,15,5,Loyal Customer
17398,3,6,6,15,5,Loyal Customer
15938,3,8,4,15,5,Loyal Customer
17869,3,8,4,15,5,Loyal Customer
13000,4,6,5,15,5,Loyal Customer
13489,4,7,4,15,5,Loyal Customer
16816,4,7,4,15,5,Loyal Customer
14463,4,6,5,15,5,Loyal Customer
13548,4,5,6,15,5,Loyal Customer
18196,4,5,6,15,5,Loyal Customer
15653,4,5,6,15,5,Loyal Customer
14628,4,5,6,15,5,Loyal Customer
16309,4,5,6,15,5,Loyal Customer
14212,4,4,7,15,5,Loyal Customer
15636,4,5,6,15,5,Loyal Customer
16036,4,5,6,15,5,Loyal Customer
14105,4,4,7,15,5,Loyal Customer
15205,4,5,6,15,5,Loyal Customer
13539,4,6,5,15,5,Loyal Customer
13563,4,5,6,15,5,Loyal Customer
18017,4,6,5,15,5,Loyal Customer
16624,4,5,6,15,5,Loyal Customer
15026,4,6,5,15,5,Loyal Customer
13946,4,6,5,15,5,Loyal Customer
13959,4,6,5,15,5,Loyal Customer
17037,4,4,7,15,5,Loyal Customer
15978,4,4,7,15,5,Loyal Customer
13639,4,4,7,15,5,Loyal Customer
16383,4,5,6,15,5,Loyal Customer
15626,4,5,6,15,5,Loyal Customer
13405,4,6,5,15,5,Loyal Customer
16573,4,5,6,15,5,Loyal Customer
18265,4,5,6,15,5,Loyal Customer
15036,4,6,5,15,5,Loyal Customer
17950,4,6,5,15,5,Loyal Customer
17370,4,7,4,15,5,Loyal Customer
18192,4,4,7,15,5,Loyal Customer
16268,4,5,6,15,5,Loyal Customer
16589,4,6,5,15,5,Loyal Customer
14681,4,6,5,15,5,Loyal Customer
16667,5,5,5,15,5,Loyal Customer
16374,5,5,5,15,5,Loyal Customer
15339,5,5,5,15,5,Loyal Customer
14396,5,5,5,15,5,Loyal Customer
15762,5,5,5,15,5,Loyal Customer
15244,5,5,5,15,5,Loyal Customer
17483,5,6,4,15,5,Loyal Customer
15315,5,5,5,15,5,Loyal Customer
14029,5,5,5,15,5,Loyal Customer
13276,5,5,5,15,5,Loyal Customer
16518,5,5,5,15,5,Loyal Customer
14128,5,5,5,15,5,Loyal Customer
17025,5,6,4,15,5,Loyal Customer
13464,5,4,6,15,5,Loyal Customer
13827,5,6,4,15,5,Loyal Customer
15440,5,6,4,15,5,Loyal Customer
14923,5,4,6,15,5,Loyal Customer
15121,5,5,5,15,5,Loyal Customer
18252,5,5,5,15,5,Loyal Customer
15754,5,6,4,15,5,Loyal Customer
15677,5,4,6,15,5,Loyal Customer
14147,5,5,5,15,5,Loyal Customer
16345,6,4,5,15,5,Loyal Customer
14379,6,5,4,15,5,Loyal Customer
14690,6,5,4,15,5,Loyal Customer
12895,6,5,4,15,5,Loyal Customer
13278,6,4,5,15,5,Loyal Customer
16018,6,5,4,15,5,Loyal Customer
15847,6,5,4,15,5,Loyal Customer
17999,6,5,4,15,5,Loyal Customer
16884,6,5,4,15,5,Loyal Customer
17078,6,5,4,15,5,Loyal Customer
15468,6,5,4,15,5,Loyal Customer
16372,6,5,4,15,5,Loyal Customer
16243,6,5,4,15,5,Loyal Customer
12832,6,5,4,15,5,Loyal Customer
15522,6,5,4,15,5,Loyal Customer
16732,6,4,5,15,5,Loyal Customer
15275,6,4,5,15,5,Loyal Customer
15557,7,3,5,15,5,Loyal Customer
13732,7,3,5,15,5,Loyal Customer
13727,7,4,4,15,5,Loyal Customer
16504,7,3,5,15,5,Loyal Customer
16278,7,3,5,15,5,Loyal Customer
13565,8,4,3,15,5,Loyal Customer
15115,8,3,4,15,5,Loyal Customer
13189,8,4,3,15,5,Loyal Customer
15163,8,4,3,15,5,Loyal Customer
17155,8,4,3,15,5,Loyal Customer
15725,8,3,4,15,5,Loyal Customer
16596,8,4,3,15,5,Loyal Customer
13207,8,4,3,15,5,Loyal Customer
14987,8,4,3,15,5,Loyal Customer
13332,8,3,4,15,5,Loyal Customer
14954,8,3,4,15,5,Loyal Customer
14093,8,3,4,15,5,Loyal Customer
15054,8,4,3,15,5,Loyal Customer
13844,8,3,4,15,5,Loyal Customer
17379,8,3,4,15,5,Loyal Customer
17237,8,4,3,15,5,Loyal Customer
15714,8,4,3,15,5,Loyal Customer
15148,9,3,3,15,5,Loyal Customer
17772,9,4,2,15,5,Loyal Customer
14205,9,4,2,15,5,Loyal Customer
12953,9,3,3,15,5,Loyal Customer
17737,9,4,2,15,5,Loyal Customer
14960,9,4,2,15,5,Loyal Customer
18282,9,4,2,15,5,Loyal Customer
14354,9,4,2,15,5,Loyal Customer
18030,9,4,2,15,5,Loyal Customer
16528,10,2,3,15,5,Loyal Customer
16446,10,4,1,15,5,Loyal Customer
16725,1,9,6,16,5,Loyal Customer
13715,1,8,7,16,5,Loyal Customer
16692,2,6,8,16,5,Loyal Customer
14465,2,7,7,16,5,Loyal Customer
14669,2,7,7,16,5,Loyal Customer
15777,2,7,7,16,5,Loyal Customer
14154,2,6,8,16,5,Loyal Customer
14532,2,7,7,16,5,Loyal Customer
17646,2,7,7,16,5,Loyal Customer
16714,2,7,7,16,5,Loyal Customer
14161,2,7,7,16,5,Loyal Customer
15079,2,7,7,16,5,Loyal Customer
16244,2,6,8,16,5,Loyal Customer
15813,2,6,8,16,5,Loyal Customer
13659,2,6,8,16,5,Loyal Customer
16520,2,7,7,16,5,Loyal Customer
17874,2,8,6,16,5,Loyal Customer
14245,2,6,8,16,5,Loyal Customer
15104,3,6,7,16,5,Loyal Customer
15644,3,7,6,16,5,Loyal Customer
16801,3,7,6,16,5,Loyal Customer
17505,3,6,7,16,5,Loyal Customer
13253,3,6,7,16,5,Loyal Customer
18142,3,6,7,16,5,Loyal Customer
13037,3,6,7,16,5,Loyal Customer
15372,3,4,9,16,5,Loyal Customer
16696,3,7,6,16,5,Loyal Customer
17692,3,7,6,16,5,Loyal Customer
15985,3,6,7,16,5,Loyal Customer
14346,3,6,7,16,5,Loyal Customer
18143,3,6,7,16,5,Loyal Customer
13720,3,7,6,16,5,Loyal Customer
13655,3,6,7,16,5,Loyal Customer
17242,3,6,7,16,5,Loyal Customer
17268,3,7,6,16,5,Loyal Customer
17146,4,6,6,16,5,Loyal Customer
13301,4,7,5,16,5,Loyal Customer
16092,4,6,6,16,5,Loyal Customer
13249,4,6,6,16,5,Loyal Customer
17919,4,4,8,16,5,Loyal Customer
13850,4,4,8,16,5,Loyal Customer
16475,4,7,5,16,5,Loyal Customer
13662,4,6,6,16,5,Loyal Customer
14177,4,7,5,16,5,Loyal Customer
15947,4,4,8,16,5,Loyal Customer
16906,4,7,5,16,5,Loyal Customer
18232,4,7,5,16,5,Loyal Customer
14887,4,4,8,16,5,Loyal Customer
17460,4,8,4,16,5,Loyal Customer
16872,4,6,6,16,5,Loyal Customer
14880,4,6,6,16,5,Loyal Customer
14818,4,6,6,16,5,Loyal Customer
13016,4,6,6,16,5,Loyal Customer
14609,4,7,5,16,5,Loyal Customer
13741,4,6,6,16,5,Loyal Customer
14475,4,6,6,16,5,Loyal Customer
13635,5,4,7,16,5,Loyal Customer
14651,5,5,6,16,5,Loyal Customer
14193,5,5,6,16,5,Loyal Customer
15255,5,4,7,16,5,Loyal Customer
15757,5,5,6,16,5,Loyal Customer
15048,5,7,4,16,5,Loyal Customer
18194,5,4,7,16,5,Loyal Customer
13049,5,5,6,16,5,Loyal Customer
13023,5,5,6,16,5,Loyal Customer
13689,5,4,7,16,5,Loyal Customer
13169,5,5,6,16,5,Loyal Customer
14451,5,5,6,16,5,Loyal Customer
14356,5,5,6,16,5,Loyal Customer
16385,5,6,5,16,5,Loyal Customer
14529,5,6,5,16,5,Loyal Customer
18160,5,5,6,16,5,Loyal Customer
15272,5,5,6,16,5,Loyal Customer
14421,5,5,6,16,5,Loyal Customer
16121,5,5,6,16,5,Loyal Customer
13487,5,6,5,16,5,Loyal Customer
13034,5,5,6,16,5,Loyal Customer
17244,5,4,7,16,5,Loyal Customer
16563,5,4,7,16,5,Loyal Customer
14015,5,4,7,16,5,Loyal Customer
16140,5,5,6,16,5,Loyal Customer
14488,5,4,7,16,5,Loyal Customer
17462,5,5,6,16,5,Loyal Customer
17934,5,5,6,16,5,Loyal Customer
16260,5,4,7,16,5,Loyal Customer
18228,5,5,6,16,5,Loyal Customer
17169,5,5,6,16,5,Loyal Customer
17764,5,5,6,16,5,Loyal Customer
17420,5,6,5,16,5,Loyal Customer
18149,5,6,5,16,5,Loyal Customer
17361,5,6,5,16,5,Loyal Customer
14731,6,6,4,16,5,Loyal Customer
16491,6,4,6,16,5,Loyal Customer
15068,6,5,5,16,5,Loyal Customer
16708,6,4,6,16,5,Loyal Customer
16056,6,4,6,16,5,Loyal Customer
17917,6,6,4,16,5,Loyal Customer
15821,6,5,5,16,5,Loyal Customer
15469,6,5,5,16,5,Loyal Customer
17418,6,5,5,16,5,Loyal Customer
13607,6,4,6,16,5,Loyal Customer
17447,6,5,5,16,5,Loyal Customer
16127,6,4,6,16,5,Loyal Customer
13292,6,5,5,16,5,Loyal Customer
15018,6,6,4,16,5,Loyal Customer
18104,6,4,6,16,5,Loyal Customer
18205,6,5,5,16,5,Loyal Customer
14636,6,5,5,16,5,Loyal Customer
18081,6,6,4,16,5,Loyal Customer
18022,6,4,6,16,5,Loyal Customer
12944,6,5,5,16,5,Loyal Customer
13592,6,7,3,16,5,Loyal Customer
17761,6,4,6,16,5,Loyal Customer
18036,6,6,4,16,5,Loyal Customer
15066,6,4,6,16,5,Loyal Customer
16505,6,4,6,16,5,Loyal Customer
17964,6,5,5,16,5,Loyal Customer
17637,6,5,5,16,5,Loyal Customer
15573,6,5,5,16,5,Loyal Customer
15830,7,4,5,16,5,Loyal Customer
12981,7,5,4,16,5,Loyal Customer
15184,7,5,4,16,5,Loyal Customer
14765,7,6,3,16,5,Loyal Customer
13606,7,6,3,16,5,Loyal Customer
14382,7,4,5,16,5,Loyal Customer
15429,7,5,4,16,5,Loyal Customer
16478,7,6,3,16,5,Loyal Customer
15720,7,4,5,16,5,Loyal Customer
17357,7,5,4,16,5,Loyal Customer
13066,7,5,4,16,5,Loyal Customer
13058,7,6,3,16,5,Loyal Customer
15967,7,5,4,16,5,Loyal Customer
17985,7,4,5,16,5,Loyal Customer
17330,7,5,4,16,6,Loyal Customer
18034,7,5,4,16,6,Loyal Customer
17384,8,4,4,16,6,Loyal Customer
15721,8,3,5,16,6,Loyal Customer
16900,8,6,2,16,6,Loyal Customer
15619,9,3,4,16,6,Loyal Customer
14452,9,4,3,16,6,Loyal Customer
16479,9,4,3,16,6,Loyal Customer
14836,9,6,1,16,6,Loyal Customer
17911,9,3,4,16,6,Loyal Customer
14804,9,3,4,16,6,Loyal Customer
14950,9,3,4,16,6,Loyal Customer
15101,9,4,3,16,6,Loyal Customer
14287,9,6,1,16,6,Loyal Customer
13352,9,3,4,16,6,Loyal Customer
12962,9,4,3,16,6,Loyal Customer
17157,9,4,3,16,6,Loyal Customer
17936,9,3,4,16,6,Loyal Customer
14658,9,4,3,16,6,Loyal Customer
13790,9,3,4,16,6,Loyal Customer
15690,9,4,3,16,6,Loyal Customer
17254,9,4,3,16,6,Loyal Customer
16149,9,4,3,16,6,Loyal Customer
13083,9,4,3,16,6,Loyal Customer
15318,10,3,3,16,6,Loyal Customer
16620,10,4,2,16,6,Loyal Customer
17436,10,4,2,16,6,Loyal Customer
17406,1,7,9,17,6,Loyal Customer
16698,2,6,9,17,6,Loyal Customer
13952,2,6,9,17,6,Loyal Customer
18202,2,7,8,17,6,Loyal Customer
17770,2,8,7,17,6,Loyal Customer
17152,2,7,8,17,6,Loyal Customer
16889,2,7,8,17,6,Loyal Customer
14740,2,7,8,17,6,Loyal Customer
15658,2,8,7,17,6,Loyal Customer
16214,3,7,7,17,6,Loyal Customer
14584,3,7,7,17,6,Loyal Customer
15146,3,6,8,17,6,Loyal Customer
14352,3,7,7,17,6,Loyal Customer
15265,3,6,8,17,6,Loyal Customer
15716,3,7,7,17,6,Loyal Customer
16398,3,6,8,17,6,Loyal Customer
16807,3,7,7,17,6,Loyal Customer
15855,3,8,6,17,6,Loyal Customer
17353,3,6,8,17,6,Loyal Customer
15133,3,7,7,17,6,Loyal Customer
16572,3,7,7,17,6,Loyal Customer
16174,3,7,7,17,6,Loyal Customer
16951,3,7,7,17,6,Loyal Customer
15192,3,7,7,17,6,Loyal Customer
14918,3,6,8,17,6,Loyal Customer
14006,3,7,7,17,6,Loyal Customer
15734,3,6,8,17,6,Loyal Customer
14224,3,7,7,17,6,Loyal Customer
17585,3,7,7,17,6,Loyal Customer
16806,4,7,6,17,6,Loyal Customer
13240,4,7,6,17,6,Loyal Customer
13192,4,6,7,17,6,Loyal Customer
15364,4,6,7,17,6,Loyal Customer
13744,4,6,7,17,6,Loyal Customer
13122,4,6,7,17,6,Loyal Customer
17560,4,7,6,17,6,Loyal Customer
15071,4,6,7,17,6,Loyal Customer
16229,4,6,7,17,6,Loyal Customer
17846,4,4,9,17,6,Loyal Customer
17594,4,6,7,17,6,Loyal Customer
13931,4,6,7,17,6,Loyal Customer
15341,4,4,9,17,6,Loyal Customer
16584,4,6,7,17,6,Loyal Customer
17731,4,7,6,17,6,Loyal Customer
13220,4,7,6,17,6,Loyal Customer
18189,4,6,7,17,6,Loyal Customer
15799,4,6,7,17,6,Loyal Customer
17788,4,6,7,17,6,Loyal Customer
16122,4,7,6,17,6,Loyal Customer
16281,4,4,9,17,6,Loyal Customer
17905,4,7,6,17,6,Loyal Customer
12822,4,6,7,17,6,Loyal Customer
12842,4,6,7,17,6,Loyal Customer
13092,4,8,5,17,6,Loyal Customer
15164,5,6,6,17,6,Loyal Customer
15181,5,6,6,17,6,Loyal Customer
16882,5,6,6,17,6,Loyal Customer
13763,5,4,8,17,6,Loyal Customer
18136,5,6,6,17,6,Loyal Customer
16380,5,4,8,17,6,Loyal Customer
15756,5,7,5,17,6,Loyal Customer
15211,5,5,7,17,6,Loyal Customer
16136,5,6,6,17,6,Loyal Customer
15831,5,6,6,17,6,Loyal Customer
17064,5,6,6,17,6,Loyal Customer
13865,5,7,5,17,6,Loyal Customer
16203,5,7,5,17,6,Loyal Customer
13035,5,5,7,17,6,Loyal Customer
13878,5,4,8,17,6,Loyal Customer
16206,5,7,5,17,6,Loyal Customer
17734,5,6,6,17,6,Loyal Customer
16734,5,6,6,17,6,Loyal Customer
16730,5,6,6,17,6,Loyal Customer
13637,5,6,6,17,6,Loyal Customer
14273,5,7,5,17,6,Loyal Customer
17354,5,4,8,17,6,Loyal Customer
16099,5,6,6,17,6,Loyal Customer
16768,6,6,5,17,6,Loyal Customer
12940,6,5,6,17,6,Loyal Customer
14997,6,6,5,17,6,Loyal Customer
17423,6,5,6,17,6,Loyal Customer
13601,6,5,6,17,6,Loyal Customer
14754,6,5,6,17,6,Loyal Customer
16208,6,5,6,17,6,Loyal Customer
15990,6,5,6,17,6,Loyal Customer
16325,6,6,5,17,6,Loyal Customer
12879,6,6,5,17,6,Loyal Customer
15215,6,6,5,17,6,Loyal Customer
17459,6,5,6,17,6,Loyal Customer
13416,6,5,6,17,6,Loyal Customer
17414,6,5,6,17,6,Loyal Customer
14179,6,5,6,17,6,Loyal Customer
13566,6,5,6,17,6,Loyal Customer
13617,6,6,5,17,6,Loyal Customer
17733,6,5,6,17,6,Loyal Customer
16825,6,5,6,17,6,Loyal Customer
16960,6,6,5,17,6,Loyal Customer
15576,6,4,7,17,6,Loyal Customer
16367,6,5,6,17,6,Loyal Customer
16706,6,6,5,17,6,Loyal Customer
15252,6,5,6,17,6,Loyal Customer
14815,6,5,6,17,6,Loyal Customer
17351,6,6,5,17,6,Loyal Customer
14150,6,5,6,17,6,Loyal Customer
14412,6,5,6,17,6,Loyal Customer
14592,6,6,5,17,6,Loyal Customer
13759,6,5,6,17,6,Loyal Customer
12838,6,5,6,17,6,Loyal Customer
16488,6,6,5,17,6,Loyal Customer
15330,6,5,6,17,6,Loyal Customer
18150,6,6,5,17,6,Loyal Customer
15103,6,5,6,17,6,Loyal Customer
13329,6,5,6,17,6,Loyal Customer
14050,6,5,6,17,6,Loyal Customer
16284,6,5,6,17,6,Loyal Customer
12990,7,6,4,17,6,Loyal Customer
14284,7,5,5,17,6,Loyal Customer
14108,7,5,5,17,6,Loyal Customer
13046,7,5,5,17,6,Loyal Customer
16863,7,5,5,17,6,Loyal Customer
18217,7,5,5,17,6,Loyal Customer
17573,7,6,4,17,6,Loyal Customer
13557,7,5,5,17,6,Loyal Customer
14882,7,5,5,17,6,Loyal Customer
16930,7,6,4,17,6,Loyal Customer
16898,7,6,4,17,6,Loyal Customer
18082,7,4,6,17,6,Loyal Customer
17235,7,5,5,17,6,Loyal Customer
15781,7,6,4,17,6,Loyal Customer
14725,7,4,6,17,6,Loyal Customer
18123,7,5,5,17,6,Loyal Customer
17564,7,6,4,17,6,Loyal Customer
16999,7,5,5,17,6,Loyal Customer
12991,7,5,5,17,6,Loyal Customer
14851,7,5,5,17,6,Loyal Customer
16916,7,5,5,17,6,Loyal Customer
18246,7,5,5,17,6,Loyal Customer
12847,7,4,6,17,6,Loyal Customer
15287,7,5,5,17,6,Loyal Customer
14416,7,5,5,17,6,Loyal Customer
16134,7,5,5,17,6,Loyal Customer
18040,8,5,4,17,6,Loyal Customer
14157,8,5,4,17,6,Loyal Customer
16399,8,5,4,17,6,Loyal Customer
15645,8,4,5,17,6,Loyal Customer
17432,8,5,4,17,6,Loyal Customer
13673,8,5,4,17,6,Loyal Customer
15406,8,5,4,17,6,Loyal Customer
13569,8,5,4,17,6,Loyal Customer
16330,8,6,3,17,6,Loyal Customer
14675,8,4,5,17,6,Loyal Customer
15949,8,5,4,17,6,Loyal Customer
16343,8,5,4,17,6,Loyal Customer
13899,8,5,4,17,6,Loyal Customer
13502,8,6,3,17,6,Loyal Customer
15872,8,5,4,17,6,Loyal Customer
13589,8,5,4,17,6,Loyal Customer
15186,8,5,4,17,6,Loyal Customer
18112,8,5,4,17,6,Loyal Customer
17595,8,5,4,17,6,Loyal Customer
18001,8,5,4,17,6,Loyal Customer
17806,8,4,5,17,6,Loyal Customer
17031,8,5,4,17,6,Loyal Customer
14385,9,6,2,17,6,Loyal Customer
15539,9,3,5,17,6,Loyal Customer
17221,9,4,4,17,6,Loyal Customer
13153,9,3,5,17,6,Loyal Customer
17914,10,3,4,17,6,Loyal Customer
18005,10,4,3,17,6,Loyal Customer
16313,10,4,3,17,6,Loyal Customer
15520,10,3,4,17,6,Loyal Customer
13298,10,3,4,17,6,Loyal Customer
13404,10,4,3,17,6,Loyal Customer
14520,10,4,3,17,6,Loyal Customer
16322,10,4,3,17,6,Loyal Customer
18239,2,8,8,18,6,Loyal Customer
14828,2,7,9,18,6,Loyal Customer
13475,2,8,8,18,6,Loyal Customer
